date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:23	30390/30390	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:26%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_3.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_3.html	(from http://librosweb.es/css/)
10:40:24	31870/31870	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:26%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_4.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_4.html	(from http://librosweb.es/css/)
10:40:24	33569/33569	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:27%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_5.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_5.html	(from http://librosweb.es/css/)
10:40:25	22209/22209	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:27%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_6.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_6.html	(from http://librosweb.es/css/)
10:40:25	37766/37766	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:27%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_7.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_7.html	(from http://librosweb.es/css/)
10:40:25	22465/22465	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:27%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_8.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_8.html	(from http://librosweb.es/css/)
10:40:25	24291/24291	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:28%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_9.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_9.html	(from http://librosweb.es/css/)
10:40:26	25611/25611	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:28%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_10.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_10.html	(from http://librosweb.es/css/)
10:40:26	29698/29698	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:29%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_11.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_11.html	(from http://librosweb.es/css/)
10:40:26	12198/12198	U-----	200	untouched ('')	image/png	etag:%2216c126c-2fa6-4fe192af242c0%22	http://librosweb.es/img/covers/css.png	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/covers/css.png	(from http://librosweb.es/css/)
10:40:26	47144/47144	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:29%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_12.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_12.html	(from http://librosweb.es/css/)
10:40:27	46156/46156	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:29%20GMT	http://librosweb.es/css/capitulo_16/solucion_ejercicio_13.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/capitulo_16/solucion_ejercicio_13.html	(from http://librosweb.es/css/)
10:40:27	15019/15019	U-----	200	untouched ('')	image/gif	etag:%2216c3e49-3aab-4fe192af242c0%22	http://librosweb.es/img/css/f0303.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0303.gif	(from http://librosweb.es/css/capitulo_3/colores.html)
10:40:27	4717/4717	U-----	200	untouched ('')	image/gif	etag:%2216c3ea1-126d-4fe192af242c0%22	http://librosweb.es/img/css/f0101.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0101.gif	(from http://librosweb.es/css/capitulo_1/glosario_basico.html)
